Ritz        Aud         fdu        E_d(eV)-E_u(eV)        lower_conf            lower_term  lower_J  upper_conf    upper_term  upper_J  g_d-g_u  type   
8501.9518   22700000.0  0.369      9.7607579-11.2190607   3d6.(5D).5s           e 6D        1.5      3d6.(5D).5p   6F*         2.5      4-6      E1     

7508.6107   11100000.0  0.063      9.735914-11.3871409    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   w 6P*       1.5      6-4      E1     
7663.0073   16800000.0  0.148      9.735914-11.3538714    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   w 6P*       2.5      6-6      E1     
7909.8317   3000000.0   0.038      9.735914-11.3033835    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   w 6P*       3.5      6-8      E1     

5186.2487   0.0242      9.8e-11    0.30129858-2.69193206  3d7                   a 4F        3.5      3d6.(3H).4s   a 4H        3.5      8-8      E2     
5221.5291   0.111       5.67e-10   0.30129858-2.67577925  3d7                   a 4F        3.5      3d6.(3H).4s   a 4H        4.5      8-10     E2     
5263.0971   0.339       2.11e-09   0.30129858-2.65702556  3d7                   a 4F        3.5      3d6.(3H).4s   a 4H        5.5      8-12     E2     

5109.3824   0.296       3.86e-10   0.35186476-2.7784633   3d7                   a 4F        2.5      3d6.(3P2).4s  b 4P        0.5      6-2      E2     
5183.4071   0.414       8.34e-10   0.38651921-2.7784633   3d7                   a 4F        1.5      3d6.(3P2).4s  b 4P        0.5      4-2      E2     
5270.352    0.237       6.58e-10   0.35186476-2.70434897  3d7                   a 4F        2.5      3d6.(3P2).4s  b 4P        1.5      6-4      E2     

5349.1504   0.072       3.09e-10   0.38651921-2.70434897  3d7                   a 4F        1.5      3d6.(3P2).4s  b 4P        1.5      4-4      E2     
5557.8489   0.0248      1.15e-10   0.35186476-2.58265947  3d7                   a 4F        2.5      3d6.(3P2).4s  b 4P        2.5      6-6      E2     
5645.5501   0.0039      2.8e-11    0.38651921-2.58265947  3d7                   a 4F        1.5      3d6.(3P2).4s  b 4P        2.5      4-6      M1+E2  

9035.9706   0.0151      6.16e-11   0.35186476-1.72398297  3d7                   a 4F        2.5      3d7           a 4P        0.5      6-2      E2     
9229.1587   0.012       1.021e-10  0.35186476-1.6952613   3d7                   a 4F        2.5      3d7           a 4P        1.5      6-4      E2     
9270.0978   0.02        1.287e-10  0.38651921-1.72398297  3d7                   a 4F        1.5      3d7           a 4P        0.5      4-2      E2     

9401.6183   0.00129     1.71e-11   0.35186476-1.67061856  3d7                   a 4F        2.5      3d7           a 4P        2.5      6-6      M1+E2  
9473.5395   0.00278     3.7e-11    0.38651921-1.6952613   3d7                   a 4F        1.5      3d7           a 4P        1.5      4-4      E2     
9655.3432   0.000204    4.3e-12    0.38651921-1.67061856  3d7                   a 4F        1.5      3d7           a 4P        2.5      4-6      M1+E2  

10685.9545  0.00106     1.81e-11   1.6952613-2.85551515   3d7                   a 4P        1.5      3d6.(3F2).4s  b 4F        1.5      4-4      E2     
10791.9725  0.00213     5.58e-11   1.6952613-2.84411707   3d7                   a 4P        1.5      3d6.(3F2).4s  b 4F        2.5      4-6      E2     
10944.342   0.0023      8.3e-11    1.6952613-2.82812245   3d7                   a 4P        1.5      3d6.(3F2).4s  b 4F        3.5      4-8      E2     

